metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1763483082.9946,elite,116.32481485984,1742335361.7825,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764663920,1765216887.0235,80,http,102.177.176.32:80,False,94.689130783081,93022,2162,97.728609850395,102.177.176.32
True,1765205627.4961,elite,105.20646700988,1765205627.4961,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765205628,1765216887.0215,80,http,141.101.113.208:80,False,205.4135799408,74,0,100.0,141.101.113.208
True,1765087939.3883,elite,126.76782468544,1756297990.052,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764767172,1765216887.0099,80,http,45.67.215.42:80,False,135.52689552307,60134,184,99.694950097815,45.67.215.42
True,1763479727.269,elite,127.16234144165,1756297596.648,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764765796,1765216886.9317,80,http,69.84.182.172:80,False,145.38240432739,61761,193,99.688478548601,69.84.182.172
True,1763480510.6621,elite,115.3298951127,1742519803.3512,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764663702,1765216886.929,80,http,45.67.215.3:80,False,90.691566467285,96329,856,99.11920563873,45.67.215.3
True,1765175743.5031,elite,141.98579243886,1761066114.8547,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764695348,1765216886.9267,80,http,102.177.176.130:80,False,323.23265075684,27474,589,97.90115098172,102.177.176.130
True,1764949931.4233,elite,115.43800686816,1742335473.2167,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764664181,1765216886.8872,80,http,102.177.176.220:80,False,148.18906784058,92943,2159,97.729805892621,102.177.176.220
True,1764742270.5971,elite,143.38035075767,1764742270.5971,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764742270,1765216886.8398,80,http,108.162.193.227:80,False,99.428653717041,3120,0,100.0,108.162.193.227
True,1765208981.4123,elite,148.27865582925,1765208981.4123,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765208982,1765216886.7612,80,http,141.101.113.191:80,False,279.72769737244,54,0,100.0,141.101.113.191
True,1763476518.7432,elite,115.71190891132,1742595870.7237,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764664521,1765216886.6423,80,http,216.205.52.249:80,False,123.42238426208,95914,3159,96.81144206797,216.205.52.249
True,1763477357.1518,elite,116.46792160727,1742509560.7879,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764663489,1765216886.4663,80,http,216.205.52.151:80,False,340.75903892517,95849,903,99.06668595998,216.205.52.151
True,1765205600.7275,elite,158.28080177307,1765205600.7275,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1765205601,1765216886.3976,80,http,8.35.211.216:80,False,433.14576148987,75,0,100.0,8.35.211.216
True,1765205662.0998,elite,117.34026065771,1765205662.0998,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765205665,1765216886.3853,80,http,141.101.113.104:80,False,145.69473266602,69,0,100.0,141.101.113.104
True,1765175831.9596,elite,115.03161220499,1720480224.6107,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663964,1765216886.367,80,http,185.238.228.119:80,False,42.61302947998,96842,5848,94.30519037881,185.238.228.119
True,1763477967.4645,elite,115.96681194087,1742420956.1904,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764664387,1765216886.3027,80,http,170.114.45.79:80,False,41.741371154785,95179,1110,98.84722034708,170.114.45.79
True,1765205556.5826,elite,140.67184108577,1765205556.5826,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765205557,1765216886.3011,80,http,141.101.113.132:80,False,107.8782081604,73,0,100.0,141.101.113.132
True,1764991131.0402,elite,115.03899965041,1720479704.3574,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663721,1765216886.2854,80,http,185.238.228.112:80,False,111.03510856628,96875,5977,94.188737214639,185.238.228.112
True,1765081868.9641,elite,143.30812186737,1764743920.3115,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764743920,1765216886.262,80,http,170.114.45.194:80,False,43.682098388672,3002,2,99.933422103862,170.114.45.194
True,1765016035.6637,elite,115.74429761433,1745124658.5559,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764663809,1765216886.2347,80,http,108.162.192.185:80,False,79.703807830811,98362,273,99.723221980027,108.162.192.185
True,1763477135.1902,elite,115.67248539077,1720479986.6709,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663758,1765216886.0591,80,http,185.238.228.136:80,False,278.8462638855,96729,5359,94.750607319176,185.238.228.136
True,1763476416.0121,elite,141.68820405543,1761067674.5423,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764697175,1765216886.0101,80,http,108.162.192.10:80,False,178.97963523865,29340,91,99.690802215351,108.162.192.10
True,1763477440.81,elite,116.75482719394,1742407319.28,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764664314,1765216885.986,80,http,170.114.45.80:80,False,92.535495758057,95074,4050,95.914208466164,170.114.45.80
True,1765175834.4075,elite,128.37053933316,1756298756.5209,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764767576,1765216885.9732,80,http,170.114.45.158:80,False,68.720579147339,59455,189,99.68311984441,170.114.45.158
True,1763479589.9219,elite,115.24226085647,1720481506.535,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663802,1765216885.9268,80,http,185.238.228.21:80,False,37.043333053589,96242,4726,95.319309088028,185.238.228.21
True,1764978717.6643,elite,146.72674253001,1764741795.2675,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1764741796,1765216885.8317,80,http,8.35.211.1:80,False,22.225856781006,3122,1,99.967979506884,8.35.211.1
True,1765015991.3812,elite,147.78172421729,1764739821.173,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764739822,1765216885.4938,80,http,108.162.193.178:80,False,104.67338562012,3133,1,99.968091895341,108.162.193.178
True,1765020643.7376,elite,115.44704559013,1720479655.1356,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663535,1765216885.4126,80,http,185.238.228.59:80,False,87.997674942017,96545,4833,95.232693483793,185.238.228.59
True,1764991400.8733,elite,141.60688659301,1761068929.5279,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764698634,1765216885.2416,80,http,45.67.215.196:80,False,99.675416946411,28626,93,99.676172568683,45.67.215.196
True,1765204578.7521,elite,114.99294903129,1742528607.6683,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663586,1765216885.2164,80,http,170.114.45.21:80,False,159.12842750549,95324,3215,96.737332426755,170.114.45.21
True,1763478552.822,elite,115.89719320241,1742481957.4641,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663945,1765216885.1569,80,http,170.114.45.109:80,False,101.00746154785,95146,1018,98.941391789027,170.114.45.109
True,1764740918.0388,elite,148.77956825401,1764740918.0388,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",False,California,success,America/Los_Angeles,95113,1764740918,1765216885.0392,80,http,170.114.45.62:80,False,187.65592575073,2999,0,100.0,170.114.45.62
True,1763481105.7843,elite,115.74078578184,1742512105.0004,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764663657,1765216885.0202,80,http,216.205.52.246:80,False,162.76097297668,96157,3269,96.712127612496,216.205.52.246
True,1764742229.1633,elite,142.29195280665,1764742229.1633,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764742229,1765216884.8887,80,http,108.162.193.113:80,False,62.577962875366,3122,0,100.0,108.162.193.113
True,1765206298.5838,elite,127.39274615333,1765206298.5838,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765206299,1765216884.8287,80,http,141.101.113.52:80,False,37.750720977783,63,0,100.0,141.101.113.52
True,1765175787.1191,elite,117.55877030821,1742332611.7785,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764663994,1765216884.7652,80,http,102.177.176.214:80,False,314.81885910034,93137,4550,95.342266627084,102.177.176.214
True,1763481995.9706,elite,116.30501978416,1742477022.3285,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764663409,1765216884.5206,80,http,216.205.52.213:80,False,172.00303077698,96118,3390,96.593238734574,216.205.52.213
True,1763476247.2269,elite,126.90652530689,1756299706.6061,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764769094,1765216884.4333,80,http,108.162.192.94:80,False,75.804233551025,61601,121,99.803959690224,108.162.192.94
True,1765009410.2144,elite,127.13159804091,1756298115.804,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764767057,1765216884.3823,80,http,102.177.176.179:80,False,64.354181289673,57295,1276,97.821447474006,102.177.176.179
True,1763476475.2814,elite,142.37541424826,1761065688.356,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764694910,1765216884.3574,80,http,102.177.176.18:80,False,97.805976867676,27434,595,97.877198615719,102.177.176.18
True,1765175568.0724,elite,115.34054112779,1720478795.4677,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663960,1765216884.3391,80,http,185.238.228.50:80,False,104.97307777405,96677,5570,94.552407405596,185.238.228.50
True,1763476513.5399,elite,115.93391928434,1742522571.3021,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663446,1765216884.2655,80,http,170.114.45.31:80,False,181.13708496094,95547,3376,96.587244624607,170.114.45.31
True,1765020518.9063,elite,115.71070111712,1742356373.9714,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764663254,1765216884.215,80,http,45.67.215.58:80,False,187.9985332489,96420,3446,96.54937616406,45.67.215.58
True,1765087608.5373,elite,122.12821572189,1754409285.4322,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764693070,1765216884.1959,80,http,45.67.215.171:80,False,204.45680618286,73231,173,99.764318020816,45.67.215.171
True,1763476489.4783,elite,115.45395210602,1742333531.0606,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764663610,1765216883.8842,80,http,102.177.176.193:80,False,63.851356506348,93430,4928,94.989731389414,102.177.176.193
True,1764261902.2274,elite,874.21422799217,1720569521.2416,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,True,"Alibaba (US) Technology Co., Ltd.",1.35208,103.82,False,Alibaba.com Singapore E-Commerce Private Limited,True,North West,success,Asia/Singapore,858877,1764664307,1765216883.8823,80,http,8.219.77.141:80,False,2537.5866889954,97692,4576,95.525482066727,8.219.77.141
True,1763476550.2718,elite,115.94367732046,1742336319.77,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764664287,1765216883.7925,80,http,102.177.176.120:80,False,63.176870346069,93102,4538,95.352314625154,102.177.176.120
True,1763666412.4867,elite,141.28591877562,1761066166.6017,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1764695654,1765216883.7714,80,http,8.35.211.123:80,False,45.677185058594,29290,96,99.673313822909,8.35.211.123
