alive,alive_since,anonymity,average_timeout,first_seen,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update
true,1772917279.427,transparent,5096.0591786633,1772138711.5049,1772917279.427,8080,http,188.132.249.229:8080,false,4891.2863731384,3116,21762,12.52512259828,188.132.249.229,"AS216472 High Speed For Internet Services L.L.C",HS-SYR,Reyhanlı,Asia,AS,Türkiye,TR,,false,"High Speed For Internet Services L.L.C",36.2794,36.5749,false,"Guneydogu Telekom int.bil. ve ilt. hiz. tic. ltd. sti",false,Hatay,success,Europe/Istanbul,31500,1772746839
true,1772917244.9918,transparent,3571.1083578678,1772691621.5828,1772917279.3141,999,http,181.78.79.155:999,false,2020.99609375,5570,1888,74.68490211853,181.78.79.155,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Caldas,"South America",SA,Colombia,CO,,false,"IFX Networks Argentina S.R.L",6.09106,-75.6357,false,"UFINET COLOMBIA, S. A",false,Antioquia,success,America/Bogota,055440,1772691622
true,1772917279.2859,transparent,3341.6442499796,1764286027.6533,1772917279.2859,8082,http,202.154.18.80:8082,false,1813.8880729675,15245,120998,11.189565702458,202.154.18.80,"AS136121 PT Digital Media Telematika",DIGITNET-AS-ID,Babat,Asia,AS,Indonesia,ID,,false,DIGITNET,-7.11282,112.164,false,,true,"East Java",success,Asia/Jakarta,,1772754722
true,1772917279.2834,transparent,6455.8902640694,1710560532.0185,1772917279.2834,8080,http,97.76.251.138:8080,false,4846.3110923767,56684,771399,6.8452075456204,97.76.251.138,"AS33363 Charter Communications, Inc",BHN-33363,"Pinellas Park","North America",NA,"United States",US,,false,Spectrum,27.8407,-82.7155,false,"Dale Mabry Hotel LLC",true,Florida,success,America/New_York,33781,1772585630
true,1772917279.2276,elite,9604.4079742966,1710540204.6524,1772917279.2276,808,socks4,39.101.65.228:808,true,2223.1388092041,1535,234366,0.65069669056087,39.101.65.228,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Beijing,Asia,AS,China,CN,,true,"Hangzhou Alibaba Advertising Co",39.911,116.395,false,"Aliyun Computing Co., LTD",true,Beijing,success,Asia/Shanghai,,1772410535
true,1772917279.1651,elite,370.39604600489,1765109137.4122,1772917279.1651,80,http,38.60.196.214:80,false,63.98868560791,107784,21805,83.173726165029,38.60.196.214,"AS138915 Kaopu Cloud HK Limited",KAOPU-HK,London,Europe,EU,"United Kingdom",GB,,false,"Kaopu Cloud HK Limited",51.5081,-0.1278,false,"Kaopu Cloud",true,England,success,Europe/London,EC4V,1772368222
true,1772917278.9688,elite,8178.9721938123,1734895405.5629,1772917278.9688,80,socks4,51.161.33.7:80,true,10408.954143524,293,74176,0.39345230901449,51.161.33.7,"AS16276 OVH SAS",OVH,Beauharnois,"North America",NA,Canada,CA,,true,"OVH SAS",45.3147,-73.8785,false,"OVH Hosting, Inc.",true,Quebec,success,America/Toronto,J6N,1772650661
true,1772917278.9236,transparent,5994.6397631631,1764073861.0398,1772917278.9236,8080,http,113.192.31.206:8080,false,4755.4996013641,10741,126486,7.8271768675261,113.192.31.206,"AS149360 PT Indo Telemedia Solusi",IDNIC-INTELMEDIA-AS-ID,"Duren Tiga",Asia,AS,Indonesia,ID,,false,"PT Indo Telemedia Solusi",-6.2574,106.8453,false,"PT. HITECH SMART SERVICE",true,Jakarta,success,Asia/Jakarta,12760,1772542399
true,1772894968.7271,elite,1416.1115150071,1772882133.7336,1772917278.7846,800,http,58.241.88.8:800,false,1287.1556282043,1152,4,99.653979238754,58.241.88.8,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Changzhou,Asia,AS,China,CN,,false,"CNC Group Jiangsu province network",31.8107,119.974,false,"czpppoeippoolx CAR CO.",false,Jiangsu,success,Asia/Shanghai,213000,1772882145
true,1772917278.6519,transparent,6387.4613970259,1729167727.8574,1772917278.6519,8081,http,180.191.36.250:8081,false,645.44343948364,36803,482727,7.0839027582623,180.191.36.250,"AS132199 Globe Telecom Inc.",GLOBE-MOBILE-5TH-GEN-AS,"Cabanatuan City",Asia,AS,Philippines,PH,,false,"Globe Telecom",15.4903,120.9682,true,,true,"Central Luzon",success,Asia/Manila,3100,1772720152
true,1772915733.4087,anonymous,3073.7823049339,1762279464.3322,1772917278.2645,8888,http,200.174.198.32:8888,false,1954.3690681458,92649,55711,62.448773254246,200.174.198.32,"AS4230 CLARO S.A.","CLARO S.A.",Estácio,"South America",SA,Brazil,BR,,false,"Claro S.A.",-22.9234,-43.2132,false,"Claro S.A",true,"Rio de Janeiro",success,America/Sao_Paulo,,1772562314
true,1772917278.0098,transparent,5530.1632061035,1765148749.345,1772917278.0098,8080,http,203.223.89.185:8080,false,9631.828546524,11984,118322,9.1968136540144,203.223.89.185,"AS137453 Orange Communication",ORANGE2-AS-AP,Tongi,Asia,AS,Bangladesh,BD,,false,"Md Rofikul Islam",23.8915,90.4023,false,"Maya Enterprise",true,"Dhaka Division",success,Asia/Dhaka,1230,1772408002
true,1772917277.7326,transparent,4121.3024005788,1771454457.7576,1772917277.7326,7777,http,116.80.64.158:7777,false,1759.6192359924,4677,39085,10.687354325671,116.80.64.158,"AS2514 NTT PC Communications, Inc.",INFOSPHERE,Yokohama,Asia,AS,Japan,JP,,false,InfoSphere,35.4338,139.6496,false,"NTTPC Communications, Inc",true,Kanagawa,success,Asia/Tokyo,231-0841,1772664382
true,1772917277.6275,transparent,5693.7131995622,1769074498.283,1772917277.6275,999,http,190.61.116.245:999,false,2840.3913974762,3935,99958,3.7875506530758,190.61.116.245,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Tegucigalpa,"North America",NA,Honduras,HN,,false,"Ufinet Honduras",14.0828,-87.2041,false,"Ufinet Honduras, S. A",true,"Francisco Morazán Department",success,America/Tegucigalpa,11101,1772706858
true,1772917215.3188,elite,3210.8085957548,1769898631.8716,1772917277.5937,8888,http,165.227.5.10:8888,false,3401.1890888214,39139,51355,43.250381240745,165.227.5.10,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"Santa Clara","North America",NA,"United States",US,,true,"DigitalOcean, LLC",37.3486,-121.9732,false,"DigitalOcean, LLC",true,California,success,America/Los_Angeles,95051,1772317897
true,1772917277.4044,elite,1889.255319429,1696985444.5972,1772917277.4044,15280,socks4,184.178.172.18:15280,true,847.26762771606,165598,671655,19.778728771351,184.178.172.18,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Roanoke,"North America",NA,"United States",US,,false,"Cox Communications Inc.",37.2681,-79.9404,false,"Cox Communications Inc.",true,Virginia,success,America/New_York,24023,1772410731
true,1772917216.0745,elite,1996.0735759527,1765044634.7423,1772917277.1609,80,http,212.47.232.28:80,false,9544.7330474854,82245,47600,63.340906465401,212.47.232.28,"AS12876 SCALEWAY S.A.S.",AS12876,Paris,Europe,EU,France,FR,,true,"Online S.A.S.",48.8558,2.3494,false,ONLINE,true,Île-de-France,success,Europe/Paris,75001,1772908305
true,1772917277.0808,transparent,5491.4733320958,1770310247.8913,1772917277.0808,8080,http,103.85.53.77:8080,false,3224.1382598877,5863,73733,7.3659480375898,103.85.53.77,"AS150555 PT Binerkahan Digital Telco",IDNIC-BITTELCO-AS-ID,Guyangan,Asia,AS,Indonesia,ID,,false,"PT Binerkahan Digital Telco",-6.8643,111.12,false,"PT Binerkahan Digital Telco",true,"Central Java",success,Asia/Jakarta,,1772729605
true,1772917276.9599,elite,1025.8062356924,1765042072.7913,1772917276.9599,8080,http,8.212.177.126:8080,false,584.7647190094,84484,46695,64.403601186165,8.212.177.126,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Manila,Asia,AS,Philippines,PH,,true,"Alibaba (US) Technology Co., Ltd.",14.5971,120.9798,false,"Alibaba.com Singapore E-Commerce Private Limited",true,"Metro Manila",success,Asia/Manila,1001,1772905510
true,1772917272.6771,transparent,6320.1979239862,1732825258.7872,1772917276.9524,8080,http,103.160.182.33:8080,false,2622.4277019501,17845,228735,7.2370021899586,103.160.182.33,"AS150208 PT Internusa Duta Makmur",IDNIC-IDMNET-AS-ID,Bondowoso,Asia,AS,Indonesia,ID,,false,"PT Internusa Duta Makmur",-7.91346,113.821,false,"PT Internusa Duta Makmur",true,"East Java",success,Asia/Jakarta,,1772620060
true,1772917276.8927,transparent,6397.1530151105,1750819092.2727,1772917276.8927,999,http,201.77.110.129:999,false,5744.9877262115,12383,173557,6.6596751640314,201.77.110.129,"AS265627 NIDIX NETWORKS S.A. DE C.V.","NIDIX NETWORKS S.A. DE C.V.",Cuauhtémoc,"North America",NA,Mexico,MX,,false,"Nidix Networks S.a. De C.V.",28.5816,-106.8765,false,"Nidix Networks S.a. De C.V",true,Chihuahua,success,America/Chihuahua,31579,1772716732
true,1772917276.4986,transparent,5938.3501296195,1772183889.436,1772917276.4986,8082,http,138.0.207.246:8082,false,5165.9593582153,2326,21410,9.7994607347489,138.0.207.246,"AS264556 GARCIA TELECOMUNICACOES LTDA","GARCIA TELECOMUNICACOES LTDA","Monte Aprazível","South America",SA,Brazil,BR,,false,"Nets Telecomunicacoes Ltda",-20.7396,-49.796,false,"Garcia Telecomunicacoes Ltda",true,"São Paulo",success,America/Sao_Paulo,15150,1772788704
true,1772917276.3572,transparent,4192.3573069931,1761660545.5697,1772917276.3572,8724,http,185.82.99.211:8724,false,4776.9680023193,23842,130291,15.468459058086,185.82.99.211,"AS42183 NET 360 S.A.R.L",net360,Baalbek,Asia,AS,Lebanon,LB,,false,"NET 360 S.A.R.L",34.0046,36.2154,false,,true,"Baalbek-Hermel Governorate",success,Asia/Beirut,,1772549996
true,1772917276.2398,transparent,6957.6825876636,1750610054.6381,1772917276.2398,8082,http,115.147.20.176:8082,false,8419.9523925781,16151,206084,7.2675321169033,115.147.20.176,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Caloocan,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.671,120.98,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1400,1772527378
true,1772917276.1412,transparent,5624.1121634125,1765937163.5336,1772917276.1412,999,http,179.1.127.90:999,false,8569.7567462921,10610,112695,8.6046794533879,179.1.127.90,"AS18678 INTERNEXA S.A. E.S.P","INTERNEXA S.A. E.S.P",Quibdó,"South America",SA,Colombia,CO,,false,"Internexa S.a. E.S.P",5.6924,-76.6623,false,"Servicios Informaticos Del Choco",false,"Departamento del Chocó",success,America/Bogota,270001,1772592798
true,1772916916.7439,elite,1492.7838859146,1772401130.4126,1772917275.8165,443,http,46.249.103.192:443,false,173.36010932922,11773,4993,70.219491828701,46.249.103.192,"AS212552 BitCommand LLC",BitCommand,Stockholm,Europe,EU,Sweden,SE,,false,"BitCommand LLC",59.3287,18.0717,false,"Deployish Limited",false,"Stockholm County",success,Europe/Stockholm,"100 04",1772401130
true,1772917275.776,elite,3041.9297616092,1710563702.6551,1772917275.776,5678,socks4,195.219.98.27:5678,true,7418.7262058258,27465,634524,4.1488604795548,195.219.98.27,"AS6453 TATA COMMUNICATIONS (AMERICA) INC",AS6453,Bilbao,Europe,EU,Spain,ES,,false,"TATA Communications",43.2626,-2.9238,false,"Nexis Tecnologias",true,"Basque Country",success,Europe/Madrid,48070,1772782535
true,1772917275.7646,elite,5597.2014125159,1771499146.6981,1772917275.7646,8080,http,176.214.78.122:8080,false,879.90140914917,3827,40635,8.6073500967118,176.214.78.122,"AS51819 JSC ER-Telecom Holding",YAR-AS,Yaroslavl,Europe,EU,Russia,RU,,false,"CJSC ""ER-Telecom Holding"" Yaroslavl' branch",57.6214,39.8856,false,"JSC ""ER-Telecom Holding"" Yaroslavl' Branch",true,"Yaroslavl Oblast",success,Europe/Moscow,150000,1772709453
true,1772917275.7325,elite,580.7927132161,1765047772.9105,1772917275.7325,80,http,188.239.43.6:80,false,441.12539291382,81651,48957,62.516078647556,188.239.43.6,"AS136907 HUAWEI CLOUDS",HWCLOUDS-AS-AP,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Huawei International Pte. LTD",1.352,103.8198,false,,true,"North West",success,Asia/Singapore,858877,1772911130
true,1772917275.5086,transparent,6276.9358924489,1750616369.6699,1772917275.5086,8080,http,125.26.99.41:8080,false,6746.1521625519,8019,105441,7.0676890534109,125.26.99.41,"AS23969 TOT Public Company Limited",TOT-NET,"Ban Thaen",Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",16.4051,102.342,false,"TOT Public Company Limited",true,Chaiyaphum,success,Asia/Bangkok,36190,1772491645
true,1772917275.2337,transparent,5454.8393101146,1764844218.1973,1772917275.2337,8080,http,182.253.204.196:8080,false,4904.5796394348,13146,119177,9.9347808015235,182.253.204.196,"AS38482 Biznet ISP",BIZNET2-AS-ID,Bandung,Asia,AS,Indonesia,ID,,false,BIZNET,-6.9092,107.5934,false,,true,"West Java",success,Asia/Jakarta,40241,1772708313
true,1772917274.9816,elite,2871.0847366536,1710575970.2257,1772917274.9816,4145,socks4,85.237.51.73:4145,true,7501.9838809967,18246,634435,2.7955463695128,85.237.51.73,"AS12389 PJSC Rostelecom",ROSTELECOM-AS,Penza,Europe,EU,Russia,RU,,false,"PJSC Rostelecom",53.1952,44.9949,false,"PJSC Rostelecom",true,"Penza Oblast",success,Europe/Moscow,440000,1772515911
true,1772917274.7019,elite,3638.4057483247,1770555376.9928,1772917274.7019,8126,http,158.160.215.167:8126,false,219.77305412292,27557,45220,37.864984816632,158.160.215.167,"AS200350 Yandex.Cloud LLC",YandexCloud,Moscow,Europe,EU,Russia,RU,,false,"Yandex.Cloud LLC",55.7487,37.6187,false,"Yandex.Cloud LLC",true,Moscow,success,Europe/Moscow,121099,1772369845
true,1772917274.7011,elite,2040.78971583,1765099311.5216,1772917274.7011,80,http,43.200.30.144:80,false,3916.8672561646,71775,58317,55.172493312425,43.200.30.144,"AS16509 Amazon.com, Inc.",AMAZON-02,Seoul,Asia,AS,"South Korea",KR,,true,"Amazon.com, Inc.",37.5665,126.978,false,"AWS EC2 (ap-northeast-2)",true,Seoul,success,Asia/Seoul,,1772357611
true,1772917242.9342,elite,540.38231761967,1765041968.3777,1772917274.607,80,http,51.141.175.118:80,false,374.21154975891,125839,4604,96.470489025858,51.141.175.118,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Quincy,"North America",NA,"United States",US,,true,"Microsoft Corporation",47.233,-119.852,false,"Microsoft Azure Cloud (westus2)",true,Washington,success,America/Los_Angeles,98848,1772905356
true,1772907199.9683,elite,963.87411246364,1765110916.2721,1772917274.2814,80,http,5.161.155.252:80,false,207.45396614075,86805,42696,67.03037042185,5.161.155.252,"AS213230 Hetzner Online GmbH",HETZNER-CLOUD2-AS,Ashburn,"North America",NA,"United States",US,,false,"Hetzner Online GmbH",39.0469,-77.4903,false,"Hetzner Online GmbH",true,Virginia,success,America/New_York,20149,1772369057
true,1772917273.9374,transparent,6136.8219491993,1761167190.8865,1772917273.9374,8080,http,103.125.154.1:8080,false,1807.2893619537,14341,143527,9.0841715863886,103.125.154.1,"AS138746 Live Fibernet",LIVEFIBR-AS-IN,Tirupur,Asia,AS,India,IN,,false,"Live Fibernet",11.1067,77.3545,false,,false,"Tamil Nadu",success,Asia/Kolkata,641604,1772659626
true,1772917273.8933,transparent,5019.8264410402,1771764127.6475,1772917273.8933,3128,http,103.179.252.74:3128,false,6795.3958511353,3375,32975,9.2847317744154,103.179.252.74,"AS149350 PT Pusaka Kreasi Mandiri",IDNIC-KUMARAHOTSPOT-AS-ID,Sawangan,Asia,AS,Indonesia,ID,,false,"PT Pusaka Kreasi Mandiri",-6.40278,106.774,false,"PT Pusaka Kreasi Mandiri",true,"West Java",success,Asia/Jakarta,,1772370103
true,1772917273.8346,elite,6649.882108013,1725454092.8015,1772917273.8346,39617,http,125.209.110.83:39617,false,2381.4980983734,41128,486324,7.7974867855274,125.209.110.83,"AS9260 Multinet Pakistan Pvt. Ltd.",MULTINET-AS-AP,Karachi,Asia,AS,Pakistan,PK,"Phase 2 Commercial Area",false,"Multinet 125-110/24",24.8309,67.0665,false,"Multinet Pakistan Pvt. Ltd.",true,Sindh,success,Asia/Karachi,75500,1772591041
true,1772917273.8305,transparent,5786.0896309668,1743545634.8494,1772917273.8305,8080,http,38.156.72.10:8080,false,1861.367225647,15943,187494,7.8368241765264,38.156.72.10,"AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",highspeed,Antakya,Asia,AS,Türkiye,TR,,false,"High Speed Telekomunikasyon ve Haberlesme Hizmetleri Ltd Sti",36.2073,36.1619,false,"High Speed Telekomunikasyon ve Haberlesme Hizmetleri Ltd Sti",true,Hatay,success,Europe/Istanbul,31000,1772620394
true,1772917230.8918,transparent,4859.9665608085,1757572077.9958,1772917273.7396,3128,http,220.197.44.36:3128,false,3291.0273075104,101474,78861,56.269720242881,220.197.44.36,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Guiyang,Asia,AS,China,CN,,false,"China Unicom Network",26.58,106.7223,false,,true,Guizhou,success,Asia/Shanghai,,1772694379
true,1772917273.7028,transparent,7079.3271042843,1710700854.2454,1772917273.7028,3128,http,103.123.64.234:3128,false,4812.8390312195,55271,769134,6.7043504102959,103.123.64.234,"AS131111 PT Mora Telematika Indonesia",CEPATNET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,CEPATNET,-6.21462,106.845,false,,true,Jakarta,success,Asia/Jakarta,,1772586416
true,1772917273.4591,transparent,5664.7843021287,1758088384.4471,1772917273.4591,999,http,201.230.15.57:999,false,5565.2537345886,16127,163006,9.0028079694975,201.230.15.57,"AS6147 INTEGRATEL PERÚ S.A.A.","INTEGRATEL PERU S.A.A.","Piedra Blanca","South America",SA,Peru,PE,,false,"Telefonica del Peru",-17.9714,-70.1809,false,PE-TDPERX6-LACNIC,true,Tacna,success,America/Lima,,1772607709
true,1772917273.2204,transparent,5753.931563208,1756496072.2752,1772917273.2204,8549,http,103.247.23.11:8549,false,4004.741191864,11717,175519,6.2578777585507,103.247.23.11,"AS58485 WIFIAN ID",WIFIAN-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT wifian Solution",-6.2808,106.9835,true,,true,"West Java",success,Asia/Jakarta,17530,1772829695
true,1772916808.6973,elite,636.21807724308,1710634199.9483,1772917273.1519,8989,http,47.56.110.204:8989,false,526.64136886597,467995,370015,55.845992291261,47.56.110.204,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba.com LLC",true,Kowloon,success,Asia/Hong_Kong,999077,1772589157
true,1772917273.1485,elite,1434.688230713,1696985249.4731,1772917273.1485,4145,socks4,174.77.111.197:4145,true,851.25684738159,187863,591336,24.10975886776,174.77.111.197,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1772756655
true,1772917031.2352,anonymous,1209.4117902314,1765039609.6844,1772917272.9596,80,http,12.50.107.217:80,false,453.32765579224,97499,32662,74.906461997065,12.50.107.217,"AS7018 AT&T Enterprises, LLC",ATT-INTERNET4,Tequesta,"North America",NA,"United States",US,,false,"AT&T Enterprises, LLC",26.9585,-80.09,false,"Loxahatchee - Tequesta",true,Florida,success,America/New_York,33469,1772531703
true,1772917272.8782,elite,9839.4416796195,1725200022.1842,1772917272.8782,80,socks4,126.40.210.214:80,true,11890.697479248,259,64599,0.39933392950754,126.40.210.214,"AS17676 SoftBank Corp.",ULTINA,Minato,Asia,AS,Japan,JP,,false,"SoftBank Corp.",35.6552,139.761,false,"SOFTBANK Corp",false,Tokyo,success,Asia/Tokyo,105-0012,1772458458
true,1772893886.6061,elite,335.47526382443,1765047899.4236,1772917272.8397,80,http,34.44.49.215:80,false,313.78793716431,124232,6267,95.197664349918,34.44.49.215,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,"Council Bluffs","North America",NA,"United States",US,,true,"Google LLC",41.2619,-95.8608,false,"Google Cloud (us-central1)",true,Iowa,success,America/Chicago,,1772911408
true,1772917272.7376,transparent,5800.3141254675,1768615670.2082,1772917272.7376,999,http,190.61.118.114:999,false,5428.6682605743,9884,96990,9.2482736680577,190.61.118.114,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Tegucigalpa,"North America",NA,Honduras,HN,,false,"Ufinet Honduras",14.0828,-87.2041,false,"Ufinet Honduras, S. A",true,"Francisco Morazán Department",success,America/Tegucigalpa,11101,1772850468
